,Unnamed: 0,song_name,song_id,song_genre,url,artist,artist_id,artist_genre,release_date,duration_ms,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms_,time_signature,lyrics
315,315,What a Horrible Night to Have a Curse,430xmK8Tw4J4VG8PxCqO4I,heavy-metal,https://open.spotify.com/track/430xmK8Tw4J4VG8PxCqO4I,The Black Dahlia Murder,4xTDPgk4jHCF0qui3dH6BS,"['american melodeath', 'death metal', 'deathcore', 'melodic deathcore', 'melodic metalcore', 'metalcore']",2007,230693,50,0.507,0.993,5,-3.44,1,0.139,1.6899999999999997e-05,0.000665,0.0804,0.10400000000000001,108.012,230693,1,"This twisted wretched place shadowed by the utmost darks of hell
In dreams of black beyond the bound of a withered witch's spell
Where the doors surely are locked when the sun threatens to wane
Where shamblers dwell in dim moon light beyond the warmth of day
Liars line the roads at dawn
Watchful eyes are upon you held
Sacred weapons to the sacred revealed
To be unleashed upon this council of hell

Blood flows down the streets at night where wolves cry out for flesh
Where a horrible curse taints the woodlands nearby
With the forms of the walking dead

...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
316,316,Lightning & Snow,0WZWSfFk5iAReQGfIXzCj8,heavy-metal,https://open.spotify.com/track/0WZWSfFk5iAReQGfIXzCj8,Woods Of Ypres,24dCDrr94SNSAREMJhBHCs,"['canadian black metal', 'canadian metal', 'doom metal', 'gothic metal']",2012,280706,40,0.46399999999999997,0.9440000000000001,10,-5.211,0,0.0388,1.58e-05,0.174,0.057,0.551,139.97,280707,4,"There was a flash of lightning
Followed by snow
In a moment of silence for myself
After a shock to the soul

With a look of disbelief
Alone and numb to the cold
I knew the last moment had passed
Before enduring years of sorrow

There was a crack of electric light
Coming down from a darkened sky
My dreams flashed before my eyes
As they were erased from my life

There was a flash of lightning
Followed by snow
'Twas just the moment of change
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
317,317,Refuse / Resist,2OoS1aZFAFscH1cUiKlazH,heavy-metal,https://open.spotify.com/track/2OoS1aZFAFscH1cUiKlazH,Sepultura,6JW8wliOEwaDZ231ZY7cf4,"['alternative metal', 'brazilian groove metal', 'brazilian metal', 'brazilian thrash metal', 'death metal', 'deathrash', 'groove metal', 'hard rock', 'latin metal', 'metal', 'metal mineiro', 'nu metal', 'old school thrash', 'rock', 'thrash metal']",1993-09-02,199226,56,0.475,0.953,2,-6.9510000000000005,1,0.15,0.000291,0.0033799999999999998,0.10400000000000001,0.23199999999999998,118.03299999999999,199227,4,"Chaos A.D.
Tanks on the streets
Confronting police
Bleeding the plebs
Raging crowd
Burning cars
Bloodshed starts
Who'll be alive?!

Chaos A.D.
Army in siege
Total alarm
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
318,318,Man On The Silver Mountain,5pEdaQSuxgifkk9syZvA6k,heavy-metal,https://open.spotify.com/track/5pEdaQSuxgifkk9syZvA6k,Rainbow,6SLAMfhOi7UJI0fMztaK0m,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'rock']",1975-01-01,277226,0,0.594,0.77,7,-8.267000000000001,0,0.032,0.276,0.0176,0.0575,0.8270000000000001,107.484,277227,4,
319,319,Are You Dead Yet,7i6UQPAHgqgMGJJK7elUGS,heavy-metal,https://open.spotify.com/track/7i6UQPAHgqgMGJJK7elUGS,Children Of Bodom,1xUhNgw4eJDZfvumIpcz1B,"['alternative metal', 'finnish death metal', 'finnish melodeath', 'finnish metal', 'hard rock', 'melodic death metal', 'metal', 'power metal']",2005-01-01,234880,0,0.467,0.9670000000000001,8,-2.99,1,0.0491,6.28e-06,0.31,0.301,0.312,95.991,234880,4,"Don't hear, don't deem
Drown in before you dive
Don't care, commit
To your self destruction drive

I kiss the ground with
With love beyond forever
Flip off the sky with
With bleeding fingers 'til I die

Enemy, take one good look at me
Eradicate what you will always be
Your tainted flesh, polluted soul
Through a mirror I behold
Throw a punch, shards bleed on the floor
Tearing me apart but I don't care any more
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
320,320,We Rock,40zzAVuHavnP9NDrOVIysw,heavy-metal,https://open.spotify.com/track/40zzAVuHavnP9NDrOVIysw,Dio,4CYeVo5iZbtYGBN4Isc3n6,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'power metal', 'rock']",2007-01-01,278066,0,0.33,0.9279999999999999,9,-8.3,0,0.0665,1.3800000000000002e-05,0.00247,0.311,0.391,154.049,278067,4,"You watch their faces
You'll see the traces of the things they want to be
But only we can see
They come for killing
They leave and still it seems
The cloud that's left behind, oh can penetrate your mind

But sail along, sing your song, carry on

'Cause we rock
We rock
We rock

We pray to someone
But when it's said and done
It's really all the same, with just a different name
So many voices, all giving choices
If we listen they will say, oh we can find the way

But we'll sail along, sing our song, carry on

'Cause we rock
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
321,321,Mr. Torture,2imowW3BiQRWcIBjjjGKAl,heavy-metal,https://open.spotify.com/track/2imowW3BiQRWcIBjjjGKAl,Helloween,4pQN0GB0fNEEOfQCaWotsY,"['german metal', 'german power metal', 'hard rock', 'metal', 'neo classical metal', 'old school thrash', 'power metal', 'rock', 'speed metal']",2000-10-30,207933,0,0.51,0.973,6,-5.277,0,0.0617,0.00232,0.0,0.105,0.456,95.00299999999999,207933,4,"Welcome to the Torture chamber
Said the sign above the entrance
Laughing as he taked you by the hand

Looking like a maniac savage
Inside you can sense the anguish
Theatre of pain has just begun

Mr. Torture gives pain
With his whips and his chains
He knows just what you crave
Mr. Torture
If you're feeling alone
Then just pick up your phone
Dial 18 double 0
Mr. Torture
Mr. Torture
Sells pain

...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
322,322,Transilvanian Hunger,0Kk2cqtBrf1IkjxWUqFcep,heavy-metal,https://open.spotify.com/track/0Kk2cqtBrf1IkjxWUqFcep,Darkthrone,7kWnE981vITXDnAD2cZmCV,"[""black 'n' roll"", 'black metal', 'blackened crust', 'metal', 'norwegian black metal', 'norwegian death metal', 'norwegian metal']",1994-02-17,369760,0,0.271,1.0,4,-4.902,0,0.133,0.0176,0.43799999999999994,0.39399999999999996,0.0217,138.501,369760,4,"Transilvanian hunger, cold soul
Your hands are cruel, to haunt - to haunt
The mountains are cold, soul - soul
Careful pale forever at night

Take me, can't you feel the call
Embrace me eternally in your daylight slumber
To be draped by the shadow of your morbid palace ohh...
Hate living, the only heat is warm blood
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
323,323,Father of the Wolf,7zmgGJrQoOOSrkEoJDVeR2,heavy-metal,https://open.spotify.com/track/7zmgGJrQoOOSrkEoJDVeR2,Amon Amarth,3pulcT2wt7FEG10lQlqDJL,"['alternative metal', 'death metal', 'melodic death metal', 'metal', 'power metal', 'swedish death metal', 'swedish melodeath', 'swedish metal', 'tolkien metal', 'viking metal']",2013-07-30,259680,26,0.406,0.9640000000000001,6,-4.453,1,0.0476,4.05e-05,0.612,0.0556,0.5589999999999999,181.982,259680,4,"So he found the heart in barren land
It was beating, still alive
He held it gently in his hand
And looked up to he sky
With evil thoughts of vicious kind
And sinister disdain
His thoughts of bringing back to life
The witch that died in flames
Serpent's kin
Born of sin
Dark within
Father of the wolf!

He then devoured gullveig's heart
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
324,324,Vodka,7IVZmy1CDi1SRMxD4h3mzX,heavy-metal,https://open.spotify.com/track/7IVZmy1CDi1SRMxD4h3mzX,Korpiklaani,521Yl3LUvD7G9dMRO4fpCy,"['finnish metal', 'folk metal', 'nordic folk metal', 'power metal', 'viking metal']",2009-06-26,179653,0,0.353,0.96,7,-5.587999999999999,1,0.22699999999999998,6.17e-05,0.000371,0.9259999999999999,0.267,180.06099999999998,179653,4,"Vodka! Vodka! Vodka! Vodka! Hey!

(Vodka) You're feeling stronger
(Vodka) No more feeling bad
(Vodka) Your eyes are shining
(Vodka) You are the real man

(Vodka) Wipes away your tears
(Vodka) Removes your fears
(Vodka) Everyone is gorgeous
(Vodka) Yeah vodka

(Drinking is good for you) Soon you are unconstrained
(Drinking is good for you) Here comes the womanizer
(Drinking is good for you) Not anymore lonesome
(Drinking is good for you) And you will feel awesome
And you will feel awesome

Hey!

Out of respect for nature
Our vodka and drinkers
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
325,325,Dagger,58OE4pTrvVjQogWPufYRCm,heavy-metal,https://open.spotify.com/track/58OE4pTrvVjQogWPufYRCm,Vildhjarta,0z4ODfFM8PGE0A9r0tZ75J,"['djent', 'instrumental djent', 'thall']",2011-11-28,265693,0,0.36700000000000005,0.902,0,-6.4670000000000005,1,0.113,0.000612,0.00318,0.0958,0.078,142.187,265693,4,"I don't blame you for these disasters and tragedies.
You sold your knowledge to sink the silent cries of pain.
Since you don't understand, I know you won't complain.
Come taste this poisoned daggers blade.
The difference is vague between truth and fake.
Come taste this blade.

You are closer to me than what you may think.
This is a lie designed to keep you weak.
A mirror maze of shadows and glass.
Reflections will trick your eyes.
I speak and keep disguised.
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
326,326,The Book Of Heavy Metal (march Of Metallians),1VCCwqoUeJQQo0K5vwTgiP,heavy-metal,https://open.spotify.com/track/1VCCwqoUeJQQo0K5vwTgiP,Dream Evil,1bkf8u8ot6vEpWTJFBzKZB,"['melodic metal', 'metal', 'neo classical metal', 'power metal', 'swedish heavy metal', 'swedish power metal']",2004-05-24,325800,0,0.39,0.945,5,-4.336,1,0.0947,7.020000000000001e-05,0.0208,0.359,0.38299999999999995,154.072,325800,4,"I'd sign - a contract with the devil
I've tried - for so very long
I'd die - to become immortal
That's why I sing this song
Am I a wannabe? - have I no dignity.
I'd give up all my life. to be
In the book of heavy metal. METAAAAL!

In life - I have no religion
Besides the heavy metal gods
Wear nothing but black skin tight leather
My skin's clad with metal studs
Am I a wannabe? - have I no dignity.
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
327,327,Echoes to Come,7JKTh23H08sXEoUmVVZ03V,heavy-metal,https://open.spotify.com/track/7JKTh23H08sXEoUmVVZ03V,Psycroptic,2O8ZayBAqBqoXujSAAx7pm,"['australian death metal', 'australian metal', 'brutal death metal', 'death metal', 'technical brutal death metal', 'technical death metal']",2015-03-10,337178,23,0.344,0.976,2,-5.236000000000001,1,0.332,7.96e-05,0.8490000000000001,0.0557,0.0384,110.04700000000001,337179,4,"Is this what people want to see
Smoke rising from beneath the core
Empowered by the wealth, it rapes the land
What the future brings none of us could know
It's as if we deny the truth we know
How could this not have repercussions
Things are needed to keep the balance of power

Do you think this just keeps happening
Coincidently never been like this before
A type of knowledge yet ignorant
So naive
Alternative things we have in abundance
Sustainable actions to be taken

So what you say what do you want from me
It's not my concern
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
328,328,Revelation,69GLIlXzwz2nya58DBesNe,heavy-metal,https://open.spotify.com/track/69GLIlXzwz2nya58DBesNe,Insomnium,3uIgLG971oRM5fe6v8lvQS,"['finnish death metal', 'finnish melodeath', 'finnish metal', 'melodic death metal', 'metal']",2014-04-28,315653,0,0.44,0.9840000000000001,2,-5.747999999999999,0,0.0549,8.67e-06,0.46399999999999997,0.267,0.19699999999999998,109.98899999999999,315653,3,"I have drunk the yearning
Swallowed the flame in full
And now I will bend the skies to my will
Two eternities can never be so far apart
That I could not bridge them together

I hear the unsaid thoughts
The silence through the storm
I speak without the words
With unbound soul
I'll bring forth the sun
And hand over the moon
I'll hide the evening stars
And fold them in your heart

I have touched the longing
Breathed the wistful air
If I wish, I will turn the winters to spring
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
329,329,Desolation,0asHedzNrLSCVDq0SW5gwy,heavy-metal,https://open.spotify.com/track/0asHedzNrLSCVDq0SW5gwy,Lamb of God,3JFsVIxOn7STeilPICkkB2,"['alternative metal', 'groove metal', 'melodic metalcore', 'metal', 'nu metal', 'virginia metal']",2012,234306,41,0.429,0.998,1,-2.863,1,0.17800000000000002,1.67e-05,0.00632,0.43700000000000006,0.0694,137.98,234307,4,"Spoken sideways and indirect
Without a single word left unchecked
And by your own admission no one is ever above suspicion
Defenses never to be let down
The lies readily abound, gaping jaw tightly wound

In your desolation
Still searching for nowhere
Desolation
You're living in nowhere

Smoking gun, cause and effect
Paradise lost, a beautiful wreck
And to you I solemnly swear
All I ever wanted was away from here
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
330,330,Solsagan,1gPZrfRfFmevLHmcMoEtCt,heavy-metal,https://open.spotify.com/track/1gPZrfRfFmevLHmcMoEtCt,Finntroll,4ZgkHVHmGPXuRy8zd26ZJX,"['finnish metal', 'folk metal', 'melodic death metal', 'metal', 'nordic folk metal', 'power metal', 'viking metal']",2010-02-22,271613,0,0.324,0.986,5,-4.561,0,0.2,3.26e-05,0.00268,0.15,0.263,179.96900000000002,271613,4,"Hon stod vid foten av en häll så mörk
Målad, kalkad och kall
Hon drog ett streck
Med en ryckande arm
Över himmelens rand
Ner till hetaste djup

Hon stod på isens blåaste vidd
Målad, kalkad och kall
Hon ristade sitt tecken, sin runa
Med en ryckande arm
Runt vattnens flöden en ring
Havsbestar och ånga då steg

...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
331,331,Her Silent Language,24hM0lNRLAaAWtHnjRaLgT,heavy-metal,https://open.spotify.com/track/24hM0lNRLAaAWtHnjRaLgT,Dark Tranquillity,5EHvXKnNz78jkAVgTQLQ5O,"['death metal', 'gothenburg metal', 'melodic death metal', 'metal', 'swedish death metal', 'swedish melodeath', 'swedish metal']",2010-03-01,213586,0,0.39299999999999996,0.893,6,-4.149,0,0.0378,4.52e-06,0.0196,0.26899999999999996,0.456,121.12200000000001,213587,4,"Why do I see her
Through neverending nights
Why do I see her
Wearing nothing but the dark

Have you come here to warn me
Of what I cannot see
You want to tell me something
But you do not have the words

I know where you live
I can see through your darkness and when you sleep
I hear the heart that beats you
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
332,332,Needled 24 / 7,5IjTGUgCEUDw8t6wIVbmrg,heavy-metal,https://open.spotify.com/track/5IjTGUgCEUDw8t6wIVbmrg,Children Of Bodom,1xUhNgw4eJDZfvumIpcz1B,"['alternative metal', 'finnish death metal', 'finnish melodeath', 'finnish metal', 'hard rock', 'melodic death metal', 'metal', 'power metal']",2003-02-28,248600,0,0.425,0.9259999999999999,2,-4.177,0,0.0511,2.4e-06,0.733,0.261,0.465,96.051,248600,4,"Since day one I've been crass and far beyond.
I couldn't laugh, I couldn't cry...
Before you judge me, take a look at yourself.
Condescending, outlivin' in a lie.

Despite all the pain in my heart grinding through
It ain't due that you hate that I hate what you do

Despite all the piety you've been consuming thus far
A backstabbing motherfucker to the bone is what you are

And everyday when the knife in my back starts to twinge n' turn
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
333,333,Keelhauled,4HakXl0YEkuz7PIQtRIth3,heavy-metal,https://open.spotify.com/track/4HakXl0YEkuz7PIQtRIth3,Alestorm,3OpqU68JpZlzvjAJj3B2Da,"['british power metal', 'comic', 'comic metal', 'metal', 'pirate', 'power metal', 'scottish metal']",2009-05-29,222253,0,0.47700000000000004,0.965,10,-3.245,0,0.155,0.0007059999999999999,1.03e-06,0.301,0.584,110.015,222253,4,"My friends, I stand before you
To tell a truth most dire
There lurks a traitor in our midsts
Who hath invoked the captain's ire
He don't deserve no mercy
We ought to shoot him with a gun
But I am not an evil man
So first let's have a little fun

We'll tie that scoundrel to a rope
And throw him overboard
Drag him underneath the ship
A terrifying, deadly trip

Keelhaul that filthy landlubber
Send him down to the depths below
Make that bastard walk the plank
With a bottle of rum and a yo ho ho
Keelhaul that filthy landlubber
Send him down to the depths below
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
334,334,Another Angel Down,4nclkdjBxKXkjyT4Ii4J1i,heavy-metal,https://open.spotify.com/track/4nclkdjBxKXkjyT4Ii4J1i,Avantasia,1Ih0fEQQsy9EeAJbYEeQRa,"['german metal', 'german power metal', 'melodic metal', 'metal', 'neo classical metal', 'opera metal', 'power metal', 'symphonic metal']",2008-01-25,341253,0,0.544,0.992,5,-4.345,0,0.13,3.1e-05,0.0231,0.055999999999999994,0.149,106.51799999999999,341253,4,"I am the master of the game that's made a fool of you
I'm watching from the highest tower
You've got the aura to enchant them and a symphony
And I have got the power
You better taste, they call it life, my special area
I'm breeding winners over there
Ain't it a sin to turn your back on what you're given?
It's time to take your share

God left me for dead, I've been turning my head
Away from the living, the time has come
To gamble for gain, to tear down the gate
And see what's inside

We rock the ball, been smashed to the ground
Arose from devotion to take a look and see what is inside
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
335,335,Building with Fire,1Vqw8DyNJsocCtU3o1GBbW,heavy-metal,https://open.spotify.com/track/1Vqw8DyNJsocCtU3o1GBbW,Enslaved,2HmtB6wVRRi3z0JwZHtkiD,"['black metal', 'death metal', 'metal', 'norwegian black metal', 'norwegian metal', 'pagan black metal', 'progressive black metal', 'viking black metal', 'viking metal']",2015-03-06,529546,0,0.36,0.978,1,-5.43,1,0.0644,1.39e-05,0.00209,0.12,0.365,150.013,529547,4,"Facing fear, facing birth
The emptiness, the void, the dreams
Unfold
Burning shrouds, the air is cold
The memories of time and space
Unknown
Sleeping tight in rising flames
A mind evokes, the self returns
Unhurt
Seeing life, through the clouds
Abandoning the womb, a seed
Untouched

Like a sea of hope
Assembling forces of old
By the betrayer's funeral pyre
Building with fire!
Like a field with endless harvest
The first breath we take
Uruz awakes, reaching higher
Building with fire!
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
336,336,Make Them Suffer,1zXTJp4mMwu2y69LajfzFK,heavy-metal,https://open.spotify.com/track/1zXTJp4mMwu2y69LajfzFK,Cannibal Corpse,0yLwGBQiBqhXOvmTfH2A7n,"['alternative metal', 'brutal death metal', 'buffalo ny metal', 'death metal', 'metal', 'nu metal']",2006,170520,41,0.297,0.973,1,-4.505,1,0.151,0.00146,0.9179999999999999,0.139,0.23399999999999999,102.757,170520,4,"Suffer
Extreme pain is what they need to feel for the rest of their lives
Misery and despair leaves their souls when infinity ends

Let them taste the wrath as the agony consumes them
Swallowed by the darkest light a blackened state of dismay
Survival is the only thing left for them
This grievous revelation is a new beginning
Led to the solution against their will

Deprivation thrives as the therapy continues
Sullen mastery is an answer uncontested
Denial is the only thing left for them
Life as they knew it is a distant memory
Scores of victims lust for apathy

Make them suffer
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
337,337,April Rain,62UFmoyvhEqx8GobjdUUry,heavy-metal,https://open.spotify.com/track/62UFmoyvhEqx8GobjdUUry,Delain,6pIRdCtSE5hLFfIfcTAicI,"['dutch metal', 'gothic metal', 'gothic symphonic metal', 'power metal', 'slayer', 'symphonic metal']",2009,276973,45,0.359,0.84,0,-5.001,0,0.0753,0.0018,0.00883,0.0695,0.312,145.114,276973,4,"How does it feel when all you're counting on is scatterbrained
Every wind that you have sailed upon, a hurricane
Every summer you have seen was filled with April rain
It doesn't get easy, don't you know

Fortune, smiles on you
You're not watching, dig that hole deeper
Fortune, smiles on you
You're not watching, create your own fate

Count your blessings and prepare to change your point of view
All those days that you spend waiting won't come back to you
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
338,338,99,7orwSJH73HtKc6VhN2RB4R,heavy-metal,https://open.spotify.com/track/7orwSJH73HtKc6VhN2RB4R,The Haunted,2WLmgv66Uq4vt2i36vwkAq,"['classic garage rock', 'death metal', 'gothenburg metal', 'groove metal', 'melodic death metal', 'melodic metalcore', 'metal', 'swedish melodeath', 'swedish metal']",2004-10-18,238946,0,0.379,0.966,9,-3.602,1,0.0634,4.39e-06,0.138,0.401,0.4,176.917,238947,4,"A last minute decision
Lay it all on the line
Glasspipe recollections of antichrist
The nominees all on fire

Cash money upfront
We're all part of the scam
Dead stars at the end of the rope
A fake miracle to behold

Life is bright
It'll take out your eyes
Burn these lies
Cut away the ties

...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
339,339,The Racing Heart,3qVSqmrEt15Ng8L9tRPOPl,heavy-metal,https://open.spotify.com/track/3qVSqmrEt15Ng8L9tRPOPl,Katatonia,2CWWgbxApjbyByxBBCvGTm,"['alternative metal', 'doom metal', 'gothic metal', 'metal', 'progressive metal', 'swedish doom metal', 'swedish metal', 'swedish progressive metal']",2012-08-26,245880,0,0.502,0.397,5,-9.399,0,0.0273,0.0732,0.0155,0.1,0.0833,99.95,245880,4,"White sun
Spring of wealth
Come for a good time
It's not what I have

Vibrate
Life on the line
My racing heart
Your vacant mind

If I sow a wind now
I will reap a storm
You saw me sliding
Away from the sun
And tomorrow, who will come?
And put their hand over mine
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
340,340,Slowly We Rot,5F6ZrWLngDICyjazxM1gNq,heavy-metal,https://open.spotify.com/track/5F6ZrWLngDICyjazxM1gNq,Obituary,0SbGI4sb8dAKFZnK7RFyhz,"['alternative metal', 'brutal death metal', 'death metal', 'florida death metal', 'groove metal', 'hard rock', 'metal']",1989,218426,43,0.275,0.9470000000000001,0,-6.696000000000001,1,0.0835,1.0800000000000002e-05,0.00968,0.124,0.0835,107.1,218427,3,"Kill all.
Fight hell.
Lesions fighting love.

Fight them all in a living hell.
Slowly rot and you die.
You fight death as you'll realize.
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
341,341,Autotheist Movement II: Emancipate,0foojKmPteeEhWzYFE5L33,heavy-metal,https://open.spotify.com/track/0foojKmPteeEhWzYFE5L33,The Faceless,1FQ6uth7icR6Jhla16K2vC,"['avant-garde metal', 'brutal death metal', 'death metal', 'deathcore', 'djent', 'jazz metal', 'melodic metalcore', 'sci-fi metal', 'technical death metal', 'technical deathcore']",2012-08-14,440280,34,0.355,0.9440000000000001,5,-4.535,0,0.10300000000000001,0.00118,0.0192,0.303,0.11,105.02799999999999,440280,3,"An atrophied frame by an impotent rapture sustained
A god you will truly never see
""Thou shalt"" unfurling in the wind
Rising above with an ""I will""
The shrouded impulse of your self preservation
A flash of the fearful wickedness inside
Phantoms dreamt to life by the desperately lost
Despisers of life bound in other worldly hopes
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
342,342,A Rose for Epona,4DfUmbnnxpRlwLsFYfmGfn,heavy-metal,https://open.spotify.com/track/4DfUmbnnxpRlwLsFYfmGfn,Eluveitie,5X0N2k3qMnI8kSrGJT3kfT,"['bow pop', 'celtic metal', 'folk metal', 'hurdy-gurdy', 'melodic death metal', 'power metal', 'swiss metal']",2012,266266,0,0.48,0.9690000000000001,11,-2.742,0,0.0964,0.0259,0.0,0.0632,0.157,100.057,266267,4,"Do you feel the thorns?
Do you see the tears?
Do you see the bloodshed in this fell war?
Have you forsaken us?
Have you forgotten our faithful men calling your name?

While I stand before you
While we perish
While I lay down a crimson rose
While holding hands are forced apart
While hopes bog like condemned men

Were you there?

The sky is falling on me
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
343,343,The Arcturian Sign,7vyLnYlNrQR9ZVJEZto0qZ,heavy-metal,https://open.spotify.com/track/7vyLnYlNrQR9ZVJEZto0qZ,Arcturus,0UGvFl1tJ49Co99gaXZH9Z,"['avant-garde black metal', 'avant-garde metal', 'black metal', 'jazz metal', 'norwegian black metal', 'norwegian metal', 'sci-fi metal', 'symphonic black metal']",2015-05-08,306260,1,0.136,0.872,11,-7.704,0,0.0866,9.49e-06,0.00733,0.0819,0.19899999999999998,179.407,306261,3,"I want out of this plane
Riding hard
For one too many a day
Elude at all cost
All meaning is lost

Hope dies last
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
344,344,The Unicorn Invasion of Dundee,4IlrrBwWAVFE7YW3H4e10w,heavy-metal,https://open.spotify.com/track/4IlrrBwWAVFE7YW3H4e10w,Gloryhammer,7dkEByOe0oHqc54qU4hwzV,"['british power metal', 'comic metal', 'melodic metal', 'power metal', 'scottish metal', 'symphonic metal']",2013-03-26,266106,0,0.41100000000000003,0.948,0,-3.9789999999999996,1,0.0613,8.4e-05,0.00135,0.39299999999999996,0.243,180.06,266107,4,"The unicorn invasion of Dundee

They came with the first light of dawn
Setting their sights on Dundee
Led by the sorcerer Zargothrax
Slaying all people he sees

They ride to war on once noble beasts
Corrupted by wizard spell
The unicorns used to be good
Now they are forced to serve him

Down from the mountains
And across the river Tay
An army of undead unicorns
Are riding into the fray

Fireballs and lighting are raining from the sky
Chaos and bloodshed while all the people die
In this epic battle begins the final war
Tragedy will strike this day, prepare thee for
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
345,345,Laid to Rest,0lCwaZYSRy6q0jLmnYiQxi,heavy-metal,https://open.spotify.com/track/0lCwaZYSRy6q0jLmnYiQxi,Lamb of God,3JFsVIxOn7STeilPICkkB2,"['alternative metal', 'groove metal', 'melodic metalcore', 'metal', 'nu metal', 'virginia metal']",2004-08-30,230226,0,0.359,0.9590000000000001,1,-3.685,1,0.10400000000000001,0.00021600000000000002,0.00343,0.435,0.158,103.038,230227,3,"If there was a single day I could live
A single breath I could take
I'd trade all the others away

The blood's on the wall
So you might as well just admit it
And bleach out the stains
Commit to forgetting it
You're better off empty and blank
Than left with a single pathetic trace of this
Smother another failure
Lay this to rest

Console yourself
You're better alone
Destroy yourself
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
346,346,Out of Control,4pYI8xpr7Ovqitwuu7MyCb,heavy-metal,https://open.spotify.com/track/4pYI8xpr7Ovqitwuu7MyCb,Battle Beast,7k5jeohQCF20a8foBD9ize,"['finnish heavy metal', 'finnish metal', 'finnish power metal', 'melodic metal', 'metal', 'power metal']",2013-04-30,225133,35,0.445,0.966,4,-3.637,0,0.0656,8.66e-06,0.23800000000000002,0.13,0.486,160.018,225133,4,"Welcome to my kingdom madness
You're just in time for the show
Welcome to my world of darkness
A place where unreal becomes real

Come drink my blood, wake the demon in me
Come taste the wine of my sins

Out of control
Without any fear of facing the madman
Out of control
Defying the Gods of Hell
You are out of control

You can't find a shelter in Hellspace
Under my black wings of doom
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
347,347,Tread Lightly,46PDxEshU0SPeKY36Pu3FY,heavy-metal,https://open.spotify.com/track/46PDxEshU0SPeKY36Pu3FY,Mastodon,1Dvfqq39HxvCJ3GvfeIFuT,"['alternative metal', 'atlanta metal', 'hard rock', 'metal', 'nu metal', 'progressive groove metal', 'progressive sludge', 'rock', 'sludge metal', 'stoner metal']",2014-06-20,314040,44,0.358,0.9620000000000001,0,-4.521,1,0.115,1.83e-05,0.000324,0.316,0.204,133.874,314040,4,"Through the ages
All the weary and the blind
Facing the unknown

Off the venom
Center our lives
Knowing not your own is unwise
And I will return for more
The light will lead you ashore

Paralyzed by
Paralyzed by
Paralyzed by thorn inside

...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
348,348,Dark Chest Of Wonders,7guak4whUYm1NWQhFaA1GL,heavy-metal,https://open.spotify.com/track/7guak4whUYm1NWQhFaA1GL,Nightwish,2NPduAUeLVsfIauhRwuft1,"['finnish metal', 'finnish power metal', 'gothic metal', 'gothic symphonic metal', 'opera metal', 'power metal', 'symphonic metal']",2004-06-07,268720,0,0.489,0.879,11,-5.729,0,0.0548,1.28e-05,0.255,0.0688,0.49,94.98,268720,4,"Once I had a dream
And this is it

(Once there was a child's dream)
One night the clock struck twelve
The window open wide
(Once there was a child's heart)
The age I learned to fly
And took a step outside

(Once I knew all the tales)
It's time to turn back time
Follow the pale moonlight
(Once I wished for this night)
Faith brought me here
...

******* This Lyrics is NOT for Commercial use *******
(1409622095821)"
