,song_name,song_id,song_genre,url,artist,artist_id,artist_genre,release_date,duration_ms,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms_,time_signature
787,A Long And Happy Life,2GPa06WBSTV4u4plFDJ6GT,country,https://open.spotify.com/track/2GPa06WBSTV4u4plFDJ6GT,Delta Rae,0iidQFemlPhkoHqFroz2my,['folk-pop'],2017-03-24,221960,37,0.46,0.806,5,-4.107,1,0.0332,0.0122,2.99e-05,0.0833,0.491,170.009,221960,4
788,More,3ClguHW7ndoVp2ARyXXi9M,country,https://open.spotify.com/track/3ClguHW7ndoVp2ARyXXi9M,Clare Dunn,2VDsDEKCdNm7c7Ve43Z9gw,"['contemporary country', 'country pop']",2018-05-18,212120,50,0.432,0.796,4,-2.952,0,0.049,0.486,0.0,0.355,0.563,183.935,212120,4
789,Fly,1ewLdzcpSQkU9wpFdqFauw,country,https://open.spotify.com/track/1ewLdzcpSQkU9wpFdqFauw,Maddie & Tae,34bhyY8jfKez7uKakMfy4y,"['contemporary country', 'country', 'country pop']",2015-06-02,217293,53,0.512,0.68,5,-4.112,1,0.0278,0.606,0.0,0.175,0.26,156.038,217293,4
790,My Church,1LM5zQv5pBKPyO7rm7Uz6U,country,https://open.spotify.com/track/1LM5zQv5pBKPyO7rm7Uz6U,Maren Morris,6WY7D3jk8zTrHtmkqqo5GI,"['contemporary country', 'country', 'texas country']",2017-03-17,197930,70,0.517,0.743,9,-4.336,1,0.0363,0.243,3.36e-06,0.107,0.664,76.979,197931,4
791,Last Time for Everything,3EWQsarNCItwHn9hE2MHTn,country,https://open.spotify.com/track/3EWQsarNCItwHn9hE2MHTn,Brad Paisley,13YmWQJFwgZrd4bf5IjMY4,"['contemporary country', 'country', 'country road']",2017-04-21,230831,53,0.482,0.739,7,-5.476,1,0.0342,0.422,1.87e-05,0.468,0.613,155.932,230832,4
792,What Makes You Country,3bDXhWsPiFTHtrsMg5faL2,country,https://open.spotify.com/track/3bDXhWsPiFTHtrsMg5faL2,Luke Bryan,0BvkDsjIUla7X0k6CSWh1I,"['contemporary country', 'country', 'country road']",2017-12-08,235266,62,0.515,0.948,0,-1.721,1,0.0438,0.0106,0.0,0.134,0.752,159.983,235266,4
793,Family Tradition,73ZTWCuwudUVvvWipRnQnQ,country,https://open.spotify.com/track/73ZTWCuwudUVvvWipRnQnQ,"Hank Williams, Jr.",2dyeCWctcFRt3Pha76ONgb,"['country', 'country road', 'country rock', 'outlaw country']",1979,242960,67,0.66,0.523,4,-12.068,1,0.0608,0.0238,0.0,0.142,0.794,126.342,242960,4
794,You Make It Easy,6EGAfJaLUFzhS4zRBIEQ2J,country,https://open.spotify.com/track/6EGAfJaLUFzhS4zRBIEQ2J,Jason Aldean,3FfvYsEGaIb52QPXhg4DcH,"['contemporary country', 'country', 'country road']",2018-04-13,196800,71,0.375,0.574,7,-5.305,1,0.0315,0.143,0.0,0.11,0.406,132.025,196800,3
795,Dixieland Delight - Single Edit,6ZijsJ9Oh0xgOdY0O1xCWN,country,https://open.spotify.com/track/6ZijsJ9Oh0xgOdY0O1xCWN,Alabama,6rJqqRce0Kvo2dJUXoHleC,"['country', 'country road', 'country rock']",1980,236426,41,0.464,0.405,7,-12.538,1,0.033,0.208,1.1e-05,0.0611,0.514,95.852,236427,4
796,Fall,5Hd0J6dWz0jqgRDJoRpOdc,country,https://open.spotify.com/track/5Hd0J6dWz0jqgRDJoRpOdc,Clay Walker,4MPkNgar5uTd8Sqvrr7par,"['contemporary country', 'country', 'country road', 'country rock', 'modern country rock']",2007-04-17,217080,54,0.55,0.543,0,-6.986,1,0.0287,0.193,0.0,0.0994,0.208,138.003,217080,4
797,Home With Her,2cxU72H3CkiHJKiJhOj1Rm,country,https://open.spotify.com/track/2cxU72H3CkiHJKiJhOj1Rm,John Gurney,1cn7hpmFEpidzWJySGCTJF,['country pop'],2018-06-29,179230,40,0.731,0.614,7,-7.525,0,0.0628,0.137,1.3e-05,0.151,0.508,80.025,179231,4
798,Drunk Me,3N2AIfVOq6NiTcWHIP4Oco,country,https://open.spotify.com/track/3N2AIfVOq6NiTcWHIP4Oco,Mitchell Tenpenny,1p6CdzJRoicjRcSdWoB9Qc,"['contemporary country', 'heartland rock']",2018-02-23,213023,0,0.386,0.799,2,-3.789,1,0.0555,0.201,0.0,0.103,0.391,86.333,213024,4
799,Summertime Blues,423JVr3BHevXkZKkaT3qfR,country,https://open.spotify.com/track/423JVr3BHevXkZKkaT3qfR,Alan Jackson,4mxWe1mtYIYfP040G38yvS,"['contemporary country', 'country', 'country road']",1989,192533,32,0.619,0.799,7,-8.719,1,0.0349,0.255,6.22e-05,0.272,0.968,160.98,192533,4
800,I Be U Be,2nrrKN2e59o4i2gdklsFD0,country,https://open.spotify.com/track/2nrrKN2e59o4i2gdklsFD0,High Valley,5sQqZtsAbXAoAnvA8iN9kN,"['alberta country', 'canadian contemporary country', 'canadian country', 'contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",2016-11-18,213093,41,0.442,0.746,7,-5.883,1,0.0335,0.0074,0.0,0.0996,0.414,126.035,213093,4
801,Wanted,0p1BcEcYVO3uk4KDf3gzkY,country,https://open.spotify.com/track/0p1BcEcYVO3uk4KDf3gzkY,Hunter Hayes,7H6dkUChT5EoOQtUVMg4cN,"['contemporary country', 'country', 'country road', 'modern country rock', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']",2011,228840,69,0.421,0.476,0,-7.692,1,0.0298,0.268,0.0,0.0816,0.3,169.784,228840,4
802,Greatest Love Story,2yQZwi1P8AkkxxFhQ8rMEK,country,https://open.spotify.com/track/2yQZwi1P8AkkxxFhQ8rMEK,LANCO,2lRH2dgU5Kk4Bc5phmII4T,"['contemporary country', 'country pop']",2018-01-19,222573,69,0.669,0.617,10,-8.72,1,0.057,0.401,0.0,0.119,0.621,147.992,222573,4
803,Okie From Muskogee,333w2F8EjasjzzPOoi2lOe,country,https://open.spotify.com/track/333w2F8EjasjzzPOoi2lOe,Merle Haggard,2ptmyXoL7poH6Zq62h1QT9,"['bakersfield sound', 'country', 'country rock', 'nashville sound', 'outlaw country']",1994-01-01,166000,35,0.602,0.371,2,-14.033,1,0.0286,0.64,1.15e-05,0.243,0.758,139.664,166000,4
804,I Know Somebody,5qirEyQairqQcZ7ubCNLOX,country,https://open.spotify.com/track/5qirEyQairqQcZ7ubCNLOX,LOCASH,5IcGbIAgdns0R5EJKHMjCQ,"['contemporary country', 'country pop', 'country rap', 'country road', 'modern country rock']",2017-06-30,197829,34,0.505,0.903,1,-3.699,1,0.037,0.0356,0.0,0.127,0.491,88.986,197830,4
805,My Girl,3izNaTiYdotdPL0Bs76JqO,country,https://open.spotify.com/track/3izNaTiYdotdPL0Bs76JqO,Dylan Scott,78YqeIji3mgAS2K1Maca6x,"['contemporary country', 'country', 'country road', 'modern country rock']",2017-08-04,197640,68,0.652,0.719,1,-7.251,1,0.033,0.0353,0.0,0.108,0.24,94.969,197640,4
806,One More Day,1uMi5mWtY2HHiUwHl7S9p7,country,https://open.spotify.com/track/1uMi5mWtY2HHiUwHl7S9p7,Diamond Rio,0svyIX7Xu3DVMkrOtB88i6,"['contemporary country', 'country', 'country road', 'country rock']",1991,215626,42,0.659,0.49,4,-5.093,1,0.0273,0.627,1.32e-06,0.134,0.273,131.081,215627,5
807,You Never Even Called Me By My Name,79LlAMTYVtstx7OtxCmgRZ,country,https://open.spotify.com/track/79LlAMTYVtstx7OtxCmgRZ,David Allan Coe,6nwh8AhPpbwOUnHZJWrHT6,"['country', 'country rock', 'outlaw country']",1974,315466,0,0.597,0.523,0,-11.082,1,0.0326,0.143,0.0,0.334,0.549,105.367,315467,4
808,For The First Time,0LG2cFomCi8Fb664Lvr3Nu,country,https://open.spotify.com/track/0LG2cFomCi8Fb664Lvr3Nu,Darius Rucker,7FY5V3XMwlNBPitEjXowHQ,"['contemporary country', 'country', 'country road']",2017-10-20,197053,61,0.547,0.804,6,-5.268,1,0.0361,0.00738,0.0,0.0308,0.666,142.016,197053,4
809,Wave on Wave,7rS87NoPWbAkVURdVFbGH9,country,https://open.spotify.com/track/7rS87NoPWbAkVURdVFbGH9,Pat Green,0EhgpjUqiIIQhM6ZRF4kXX,['texas country'],2003-01-01,244373,60,0.671,0.755,2,-5.274,1,0.0252,0.178,2.64e-05,0.0675,0.362,103.552,244373,4
810,Small Town USA,5pyB5WEAEwqwl18UaBLeBl,country,https://open.spotify.com/track/5pyB5WEAEwqwl18UaBLeBl,Justin Moore,30e8DmahrEamvLbFRPdWmk,"['arkansas country', 'contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",2009-01-01,218853,60,0.594,0.601,6,-5.996,1,0.029,0.122,5.69e-06,0.181,0.531,131.931,218853,4
811,Slow Hand,1ftAGHtW6qiWgpT5MupqmR,country,https://open.spotify.com/track/1ftAGHtW6qiWgpT5MupqmR,Conway Twitty,7gi3jmwpUpNWdswT8eEprF,"['arkansas country', 'country', 'country rock']",1978,174640,23,0.796,0.337,5,-18.041,1,0.0334,0.22,0.0,0.115,0.858,106.923,174640,4
812,Call Your Mama (feat. Little Big Town),5dPc0lDy55q0GCyL66Uudy,country,https://open.spotify.com/track/5dPc0lDy55q0GCyL66Uudy,"['Seth Ennis', 'Little Big Town']","['2dEZtPJFspWetycGtouit2', '3CygdxquGHurS7f9LjNLkv']","[['contemporary country', 'country pop'], ['contemporary country', 'country', 'country dawn', 'country road']]",2018-08-24,196120,47,0.632,0.495,6,-7.934,1,0.0293,0.563,0.0,0.0801,0.522,85.944,196120,4
813,Remember When,5gIJUFDYsyNzRGBcS3lVcX,country,https://open.spotify.com/track/5gIJUFDYsyNzRGBcS3lVcX,Alan Jackson,4mxWe1mtYIYfP040G38yvS,"['contemporary country', 'country', 'country road']",2010-11-23,271280,38,0.558,0.314,2,-10.623,1,0.0295,0.709,0.000319,0.193,0.267,125.59,271280,4
814,Some Girls,6VpH1OWblmhNa24BdLvb0d,country,https://open.spotify.com/track/6VpH1OWblmhNa24BdLvb0d,Jameson Rodgers,5pyVHz7lcfqKoV9BflFYwN,"['contemporary country', 'country pop']",2018-01-19,185453,0,0.441,0.83,8,-5.108,1,0.0467,0.0808,0.0,0.302,0.349,167.985,185453,4
815,I Got You,1dbRZljBhUrIFrpLTXOXqq,country,https://open.spotify.com/track/1dbRZljBhUrIFrpLTXOXqq,Josh Mirenda,5zmTJA6eWcsmxevyQoK9iB,['country pop'],2017-08-10,170440,41,0.49,0.88,7,-5.185,1,0.0731,0.081,0.0,0.103,0.493,91.93,170440,4
816,Tight Fittin' Jeans,5sRLBlFHRFk3LerdiGs4Z6,country,https://open.spotify.com/track/5sRLBlFHRFk3LerdiGs4Z6,Conway Twitty,7gi3jmwpUpNWdswT8eEprF,"['arkansas country', 'country', 'country rock']",1981-01-01,171066,58,0.731,0.491,5,-13.951,1,0.0344,0.139,2.17e-06,0.0786,0.891,102.211,171067,4
817,Fast,2gYiCTytrSRtuaHP1Nac6u,country,https://open.spotify.com/track/2gYiCTytrSRtuaHP1Nac6u,Luke Bryan,0BvkDsjIUla7X0k6CSWh1I,"['contemporary country', 'country', 'country road']",2015-08-07,206213,57,0.548,0.901,0,-2.637,0,0.0453,0.2,0.0,0.1,0.557,145.953,206213,4
818,Burnin' Roses,0ckymDJzJ3p7OCwxeJ2QI4,country,https://open.spotify.com/track/0ckymDJzJ3p7OCwxeJ2QI4,Adam Sanders,17ewtqMhsRUPRdhpYLzMxg,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",2018-05-11,243466,44,0.598,0.763,8,-4.989,1,0.0305,0.00702,0.0,0.341,0.496,147.881,243467,4
819,Fly Over States,17X2tSzibD9n9QRjdExcWT,country,https://open.spotify.com/track/17X2tSzibD9n9QRjdExcWT,Jason Aldean,3FfvYsEGaIb52QPXhg4DcH,"['contemporary country', 'country', 'country road']",2010-11-02,218200,62,0.487,0.736,7,-3.269,1,0.0326,0.069,0.0,0.114,0.184,81.587,218200,4
820,Whatcha Gonna Do With A Cowboy,6UBvhlms1M16oUYZkEfqpy,country,https://open.spotify.com/track/6UBvhlms1M16oUYZkEfqpy,"['Chris LeDoux', 'Garth Brooks']","['4K3DSWzghkGUcQOEZG9gpo', '4BclNkZtAUq1YrYNzye3N7']","[['country', 'country road', 'country rock', 'wyoming roots'], ['country', 'oklahoma country']]",1992-01-01,155000,48,0.735,0.709,2,-7.632,1,0.0988,0.349,0.0,0.0944,0.909,127.241,155000,4
821,Take You Home,5XfME0qXr1wcE6ar2VuJxz,country,https://open.spotify.com/track/5XfME0qXr1wcE6ar2VuJxz,Cassadee Pope,7ahuvq1mbb4idwG1iJbSFG,"['contemporary country', 'country pop', 'pop emo', 'post-teen pop', 'viral pop']",2018-03-30,198595,38,0.505,0.865,4,-4.32,1,0.0599,0.226,0.0,0.113,0.639,159.943,198596,4
822,Second One To Know,0oTGa77jJ1H5joTG5SvxFj,country,https://open.spotify.com/track/0oTGa77jJ1H5joTG5SvxFj,Chris Stapleton,4YLtscXsxbVgi031ovDDdh,"['contemporary country', 'outlaw country']",2017-05-05,176066,58,0.529,0.89,0,-6.104,0,0.0388,0.0185,0.00112,0.341,0.875,96.731,176067,4
823,Love by the Moon,1IdNGeJiTPdOiF6fsXGWns,country,https://open.spotify.com/track/1IdNGeJiTPdOiF6fsXGWns,Tyler Farr,3vHV92ecrylnUHDM4d2MtC,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'redneck']",2018-04-20,161139,40,0.695,0.787,9,-3.037,1,0.041,0.0919,0.00016,0.149,0.619,117.983,161139,4
824,Austin,2WQAknZHrJAEQOFXe0F44P,country,https://open.spotify.com/track/2WQAknZHrJAEQOFXe0F44P,Blake Shelton,1UTPBmNbXNTittyMJrNkvw,"['contemporary country', 'country', 'country road', 'oklahoma country']",2001-07-31,230333,63,0.605,0.609,7,-7.063,1,0.0278,0.188,0.0,0.0982,0.275,119.914,230333,4
825,Kinda Missing You,6XJzVwnwrTAjT1KKjktto5,country,https://open.spotify.com/track/6XJzVwnwrTAjT1KKjktto5,Josh Abbott Band,2EJ5MRZCzpHSSNNEpTx9Kb,"['contemporary country', 'country road', 'modern country rock', 'red dirt', 'texas country']",2017-08-18,217906,27,0.522,0.877,2,-4.401,1,0.0288,0.00134,1.31e-05,0.358,0.782,96.543,217906,4
826,That Don't Sound Like You,2l1fWY1albInvAG9t8WP2p,country,https://open.spotify.com/track/2l1fWY1albInvAG9t8WP2p,Lee Brice,5Zq7R5qmi58ByYyBQTlNuk,"['contemporary country', 'country', 'country road', 'modern country rock']",2014-09-09,210573,57,0.543,0.589,4,-9.496,1,0.0421,0.0236,2.99e-05,0.0798,0.255,129.813,210573,4
827,Should've Been A Cowboy,69ku805AjIcFQh0IfkGohf,country,https://open.spotify.com/track/69ku805AjIcFQh0IfkGohf,Toby Keith,2bA6fzP0lMAQ4kz6CF61w8,"['contemporary country', 'country', 'country road', 'oklahoma country']",1993-01-01,211306,0,0.619,0.672,7,-7.786,1,0.0356,0.471,3.15e-06,0.211,0.694,133.402,211307,4
828,"Luckenbach, Texas (Back to the Basics of Love)",5pdKPY4O9CHuzDDp557j4N,country,https://open.spotify.com/track/5pdKPY4O9CHuzDDp557j4N,Waylon Jennings,7wCjDgV6nqBsHguQXPAaIM,"['country', 'country rock', 'outlaw country', 'texas country']",2006-09-26,200640,55,0.687,0.469,7,-9.992,1,0.0322,0.714,0.00199,0.252,0.674,102.88,200640,4
829,Why Don't We Just Dance,2p07VcUwRZ5sru3mJ0JogS,country,https://open.spotify.com/track/2p07VcUwRZ5sru3mJ0JogS,Josh Turner,7vCtweS8UVAXTyau2j0rDT,"['contemporary country', 'country', 'country road', 'modern country rock']",2010,192800,68,0.677,0.776,5,-5.933,1,0.0386,0.42,0.000689,0.0954,0.642,121.834,192800,4
830,Night Train,5ytc87gcx6dZ4nWRNykinV,country,https://open.spotify.com/track/5ytc87gcx6dZ4nWRNykinV,Jason Aldean,3FfvYsEGaIb52QPXhg4DcH,"['contemporary country', 'country', 'country road']",2012-10-16,232306,63,0.496,0.708,5,-5.175,1,0.0293,0.0512,1.06e-06,0.182,0.502,158.121,232307,4
831,You Shouldn't Kiss Me Like This,5taqvRgn1DdZ117p2DhPXQ,country,https://open.spotify.com/track/5taqvRgn1DdZ117p2DhPXQ,Toby Keith,2bA6fzP0lMAQ4kz6CF61w8,"['contemporary country', 'country', 'country road', 'oklahoma country']",1999-01-01,223466,44,0.439,0.665,7,-7.671,1,0.0351,0.474,1.56e-05,0.26,0.328,168.707,223467,4
832,Dirty Laundry,5qRRiqndqXaq2QBudIrkYU,country,https://open.spotify.com/track/5qRRiqndqXaq2QBudIrkYU,Carrie Underwood,4xFUf1FHVy696Q1JQZMTRj,"['contemporary country', 'country', 'country dawn', 'country road', 'oklahoma country', 'post-teen pop']",2015-10-23,204093,59,0.456,0.874,10,-4.129,0,0.114,0.0595,1.12e-05,0.111,0.5,200.179,204093,4
833,Watching You,5OusUgzHz6Ulb3GZT7WUo5,country,https://open.spotify.com/track/5OusUgzHz6Ulb3GZT7WUo5,Rodney Atkins,2qgvmDsc4jrqbAbjq1HGM2,"['contemporary country', 'country', 'country road', 'modern country rock']",2006-07-18,235426,68,0.625,0.848,2,-4.008,1,0.0314,0.105,0.0,0.23,0.716,137.993,235427,4
834,Beer In Mexico,5pgmgHNxiq9w9XuthMKzJS,country,https://open.spotify.com/track/5pgmgHNxiq9w9XuthMKzJS,Kenny Chesney,3grHWM9bx2E9vwJCdlRv9O,"['contemporary country', 'country', 'country road']",2005-11-07,271813,60,0.58,0.906,2,-6.976,1,0.0405,0.00119,0.000579,0.0933,0.476,137.97,271813,4
835,I Just Want To Dance With You,4cdAXfguhQHYFkvuuzye1m,country,https://open.spotify.com/track/4cdAXfguhQHYFkvuuzye1m,George Strait,5vngPClqofybhPERIqQMYd,"['contemporary country', 'country', 'country road', 'country rock']",1998-01-01,210866,55,0.715,0.469,0,-8.674,1,0.0279,0.439,8.69e-05,0.104,0.502,113.991,210867,4
836,John Deere Green,1Qaa4I0iyu1yUxtar6Dj3r,country,https://open.spotify.com/track/1Qaa4I0iyu1yUxtar6Dj3r,Joe Diffie,3THMgU4KdL7LlO5TEREs2g,"['contemporary country', 'country', 'country road', 'country rock', 'oklahoma country', 'redneck']",2003-03-31,272733,49,0.705,0.799,2,-6.094,1,0.0277,0.121,0.0,0.0664,0.728,130.413,272733,4
837,Kiss A Girl,4DyKZmONpoggnn3piyjad2,country,https://open.spotify.com/track/4DyKZmONpoggnn3piyjad2,Keith Urban,0u2FHSq3ln94y5Q57xazwf,"['australian country', 'australian pop', 'contemporary country', 'country', 'country road']",2009-01-01,226733,51,0.653,0.786,2,-5.418,1,0.0338,0.0103,2.19e-06,0.201,0.477,120.992,226733,4
838,I'm On It,3UeehHbTutrBlGF5zo0hUv,country,https://open.spotify.com/track/3UeehHbTutrBlGF5zo0hUv,Walker McGuire,6jDzxywOhu6CcmS8MVzWlL,"['contemporary country', 'country pop']",2018-08-10,171173,34,0.46,0.793,1,-4.388,1,0.0392,0.279,0.0,0.147,0.438,160.871,171173,4
839,Sweet Southern Comfort,0tuEEuDijBNJxcLSIrMNsU,country,https://open.spotify.com/track/0tuEEuDijBNJxcLSIrMNsU,Buddy Jewell,43c94u7flZbHSdDaUuohqS,"['country', 'country road']",2003-07-01,212906,50,0.495,0.612,2,-6.57,1,0.0303,0.41,0.0,0.0974,0.366,148.083,212907,4
840,I'm Not Alright,3PURovRKyJaBmgzPfmMJ4O,country,https://open.spotify.com/track/3PURovRKyJaBmgzPfmMJ4O,Shotgun Rider,1gmKCymY1bESfw6oF1V6gk,['texas country'],2018-03-30,201826,46,0.58,0.719,6,-6.688,1,0.0349,0.183,0.0,0.161,0.76,161.922,201827,4
841,Drunk On You,3b7CDTKB0SRTmQ6ytYi5vZ,country,https://open.spotify.com/track/3b7CDTKB0SRTmQ6ytYi5vZ,Luke Bryan,0BvkDsjIUla7X0k6CSWh1I,"['contemporary country', 'country', 'country road']",2011-08-09,213546,63,0.558,0.872,9,-4.401,1,0.0449,0.178,0.0,0.173,0.472,143.971,213547,4
842,Dear God,4uKnBwasJbpaXoPGrwqlc4,country,https://open.spotify.com/track/4uKnBwasJbpaXoPGrwqlc4,Hunter Hayes,7H6dkUChT5EoOQtUVMg4cN,"['contemporary country', 'country', 'country road', 'modern country rock', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']",2018-08-03,175173,0,0.63,0.692,11,-6.709,1,0.0606,0.0673,0.0,0.2,0.593,119.972,175173,4
843,Goodbye Summer,1kmpcpEK0f56M5dkqNajRk,country,https://open.spotify.com/track/1kmpcpEK0f56M5dkqNajRk,"['Danielle Bradbery', 'Thomas Rhett']","['5iqStkZi6QmG8sgQZQrfGN', '6x2LnllRG5uGarZMsD4iO8']","[['contemporary country', 'country', 'country pop'], ['contemporary country', 'country', 'country road', 'modern country rock']]",2018-08-03,188556,51,0.551,0.657,6,-5.743,1,0.0287,0.0211,0.0,0.29,0.695,94.969,188556,4
844,Chaser,2NfpmJ48OKziAuLc8xEShq,country,https://open.spotify.com/track/2NfpmJ48OKziAuLc8xEShq,Carter Winter,2X2dVMgMz4cx8bMwwK6rL3,['country pop'],2018-09-21,188500,0,0.529,0.662,6,-7.53,0,0.0409,0.112,0.0,0.16,0.656,151.974,188500,4
845,Don't Rock the Jukebox,1Nv4pZLiZEWFBg6xbUIu4j,country,https://open.spotify.com/track/1Nv4pZLiZEWFBg6xbUIu4j,Alan Jackson,4mxWe1mtYIYfP040G38yvS,"['contemporary country', 'country', 'country road']",1989,171066,35,0.641,0.637,7,-10.92,1,0.0262,0.0495,0.000138,0.267,0.793,147.502,171067,4
846,A Little Bit Stronger,6Jy1SWCElFwk4vdte3AoP7,country,https://open.spotify.com/track/6Jy1SWCElFwk4vdte3AoP7,Sara Evans,7qvsLYsYP0MHD7jkdv6DAG,"['contemporary country', 'country', 'country dawn', 'country gospel', 'country road']",2007,301986,19,0.536,0.65,2,-5.603,1,0.0337,0.282,1.16e-06,0.0876,0.288,147.93,301987,4
847,Maybe It Was Memphis,3wjD3Ufjll7UKrEDPdGuX3,country,https://open.spotify.com/track/3wjD3Ufjll7UKrEDPdGuX3,Pam Tillis,1SX44N5qjWuFcCK8WTO0c6,"['country', 'country dawn', 'country rock']",1990,239173,53,0.495,0.695,9,-6.929,1,0.0318,0.437,0.00048,0.0734,0.496,73.656,239173,4
848,Whatever She's Got,4PJXT82AZtlDW4Q71b43oz,country,https://open.spotify.com/track/4PJXT82AZtlDW4Q71b43oz,David Nail,4DZGvSv2oMkBUnPz67E6z6,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",2014-01-01,236800,64,0.527,0.723,1,-6.134,1,0.0411,0.217,0.0,0.037,0.888,160.465,236800,4
849,You Say,3ngc7rGlfeFaskU90EWl4R,country,https://open.spotify.com/track/3ngc7rGlfeFaskU90EWl4R,Lauren Daigle,40LHVA5BTQp9RxHOQ9JPYj,"['ccm', 'christian alternative rock', 'christian music', 'worship']",2018-09-07,274693,7,0.494,0.637,5,-6.381,1,0.0333,0.669,0.0,0.0882,0.1,147.924,274693,4
850,Gin and Juice,7v7ytRZIWuZuNxXSGwxIhK,country,https://open.spotify.com/track/7v7ytRZIWuZuNxXSGwxIhK,The Gourds,2gk28RNJaPStV8BnugHYpF,"['alternative country', 'roots rock', 'texas country']",2001,383733,0,0.547,0.724,9,-6.818,1,0.0441,0.327,1.3e-06,0.108,0.806,120.357,383733,4
851,Tennessee Mountain Top - Single Version,5jS1YDipyHQzxYRcfizhPS,country,https://open.spotify.com/track/5jS1YDipyHQzxYRcfizhPS,Kid Rock,7dOBabd5O4CvKrg4iriHTM,"['alternative metal', 'nu metal']",2017-07-14,248587,49,0.586,0.759,5,-4.992,1,0.0533,0.115,0.0,0.134,0.574,138.785,248587,4
852,Break On Me,56PtcCDfdpMYt4LUULMEJx,country,https://open.spotify.com/track/56PtcCDfdpMYt4LUULMEJx,Keith Urban,0u2FHSq3ln94y5Q57xazwf,"['australian country', 'australian pop', 'contemporary country', 'country', 'country road']",2015-05-06,208360,32,0.618,0.764,8,-7.086,1,0.0299,0.379,0.000211,0.108,0.447,87.012,208360,4
853,Jack in My Coke (feat. Montgomery Gentry),5OstvLEGCPhr2iSIY7y7do,country,https://open.spotify.com/track/5OstvLEGCPhr2iSIY7y7do,"['The Lacs', 'Montgomery Gentry']","['23OFz99wX0NDBBwrxthLWU', '3bGXaFVQLASmDMdjjeJr8a']","[['country rap', 'redneck'], ['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']]",2017-04-07,232941,0,0.517,0.859,1,-6.076,0,0.157,0.00721,0.000262,0.355,0.682,154.853,232941,4
854,Fishin' in the Dark,7lJbTVbDEMa3w7NFamrwdq,country,https://open.spotify.com/track/7lJbTVbDEMa3w7NFamrwdq,Nitty Gritty Dirt Band,7y70dch6JuuuNnwlsOQvwW,"['country', 'country rock', 'folk', 'folk rock', 'mellow gold', 'roots rock', 'soft rock']",1987-04-01,202786,70,0.771,0.283,2,-16.326,1,0.0444,0.198,0.0,0.0888,0.906,77.756,202787,4
855,Singles You Up,4LiMQ6G9n84rDUBs9wtwz6,country,https://open.spotify.com/track/4LiMQ6G9n84rDUBs9wtwz6,Jordan Davis,77kULmXAQ6vWer7IIHdGzI,['contemporary country'],2018-03-23,182666,69,0.491,0.907,7,-3.594,1,0.0481,0.0491,0.0,0.242,0.631,199.943,182667,4
856,Best Shot,3VamXAvVMczcS2PTYtPfBQ,country,https://open.spotify.com/track/3VamXAvVMczcS2PTYtPfBQ,Jimmie Allen,147nKr9upHZSSxqCzh9j7c,"['contemporary country', 'country pop']",2018-10-12,195053,68,0.629,0.464,4,-8.72,1,0.0334,0.75,0.0,0.0853,0.523,156.051,195053,4
857,Over Did It,7vIwwIRqEyiDFmL1L0Cd5t,country,https://open.spotify.com/track/7vIwwIRqEyiDFmL1L0Cd5t,Adam Sanders,17ewtqMhsRUPRdhpYLzMxg,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",2018-05-11,191200,42,0.689,0.787,0,-4.553,1,0.0349,0.296,0.0,0.13,0.457,120.034,191200,4
858,Somebody Like You,0b9djfiuDIMw1zKH6gV74g,country,https://open.spotify.com/track/0b9djfiuDIMw1zKH6gV74g,Keith Urban,0u2FHSq3ln94y5Q57xazwf,"['australian country', 'australian pop', 'contemporary country', 'country', 'country road']",2002-01-01,323040,66,0.624,0.84,4,-5.768,1,0.0337,0.108,0.000546,0.144,0.656,111.02,323040,4
859,There Goes My Life,1CjQCQsl9FDb3WhjGcFOzG,country,https://open.spotify.com/track/1CjQCQsl9FDb3WhjGcFOzG,Kenny Chesney,3grHWM9bx2E9vwJCdlRv9O,"['contemporary country', 'country', 'country road']",2004-01-22,302666,59,0.577,0.483,4,-8.141,1,0.0324,0.0337,6.22e-06,0.3,0.218,135.77,302667,4
860,Life is a Highway,2Fs18NaCDuluPG1DHGw1XG,country,https://open.spotify.com/track/2Fs18NaCDuluPG1DHGw1XG,Rascal Flatts,0a1gHP0HAqALbEyxaD5Ngn,"['contemporary country', 'country', 'country road', 'pop rock']",2006-01-01,276320,76,0.582,0.952,5,-3.848,1,0.0731,0.00324,0.0,0.223,0.655,103.027,276320,4
861,Drinking Class,4QAXLB2Hkx3n7LbOFxD34h,country,https://open.spotify.com/track/4QAXLB2Hkx3n7LbOFxD34h,Lee Brice,5Zq7R5qmi58ByYyBQTlNuk,"['contemporary country', 'country', 'country road', 'modern country rock']",2014-09-09,207346,63,0.663,0.53,1,-9.763,1,0.0301,0.0886,0.0,0.154,0.269,109.003,207347,4
